a"Tarih"a"Toplam Test Sayısı"a"Toplam Vaka Sayısı"a"Toplam Vefat Sayısı"a"Hastalarda Zatürre Oranı (%)"a"Ağır Hasta Sayısı"a"Toplam İyileşen Hasta Sayısı"a"Bugünkü Vaka Sayısı"a"Bugünkü Hasta Sayısı"a"Bugünkü Test Sayısı"a"Bugünkü Vefat Sayısı"a"Bugünkü İyileşen Sayısı"
98a7 OCAK 2021a25.681.213a2.296.102a22.264a43.0a3.201a2.172.251a12.171a1.37a183.003a194.0a8.211
99a6 OCAK 2021a25.498.210a2.283.931a22.07a43.0a3.303a2.164.040a13.83a1.4580000000000002a182.645a191.0a8.702
100a5 OCAK 2021a25.315.565a2.270.101a21.879a43.0a3.41a2.155.338a14.494000000000002a1.4769999999999999a183.41299999999998a194.0a8.908
101a4 OCAK 2021a25.132.152a2.255.607a21.685a43.0a3.522a2.146.430a13.695a1.508a181.32299999999998a197.0a9.896
102a3 OCAK 2021a24.950.829a2.241.912a21.488000000000003a38.0a3.612a2.136.534a9.877a1.515a138.941a193.0a10.102
103a2 OCAK 2021a24.811.888a2.232.035a21.295a38.0a3.764a2.126.432a11.18a1.713a149.218a202.0a11.672
104a1 OCAK 2021a24.662.670a2.220.855a21.093000000000004a38.0a3.891a2.114.760a12.203a1.9080000000000001a158.10299999999998a212.0a14.11
105a31 ARALIK 2020a24.504.567a2.208.652a20.881a38.0a3.918a2.100.650a14.38a2.219a178.217a239.0a22.021
106a30 ARALIK 2020a24.326.350a2.194.272a20.642a38.0a4.098a2.078.629a15.692a2.612a184.415a254.0a20.192
107a29 ARALIK 2020a24.141.935a2.178.580a20.387999999999998a38.0a4.191a2.058.437a15.805a2.783a183.11700000000002a253.0a21.004
108a28 ARALIK 2020a23.958.818a2.162.775a20.135a38.0a4.251a2.037.433a15.197000000000001a2.8160000000000003a180.892a257.0a22.203000000000003
109a27 ARALIK 2020a23.777.926a2.147.578a19.878a41.0a4.309a2.015.230a14.205a2.806a172.113a254.0a21.195999999999998
110a26 ARALIK 2020a23.605.813a2.133.373a19.624000000000002a41.0a4.501a1.994.034a15.118a3.002a178.872a253.0a23.230999999999998
111a25 ARALIK 2020a23.426.941a2.118.255a19.371a41.0a4.702a1.970.803a17.543a3.199a201.104a256.0a35.510999999999996
112a24 ARALIK 2020a23.225.837a2.100.712a19.115a41.0a4.805a1.935.292a18.102a3.218a195.675a254.0a33.985
113a23 ARALIK 2020a23.030.162a2.082.610a18.861a41.0a4.901a1.901.307a19.65a3.1919999999999997a202.209a259.0a34.492
114a22 ARALIK 2020a22.827.953a2.062.960a18.602a41.0a5.008a1.866.815a19.256a3.3089999999999997a192.31599999999997a251.0a32.11
115a21 ARALIK 2020a22.635.637a2.043.704a18.351a41.0a5.192a1.834.705a19.102999999999998a3.412a196.11a254.0a34.419000000000004
116a20 ARALIK 2020a22.439.527a2.024.601a18.097a29.0a5.347a1.800.286a20.316a3.5460000000000003a158.892a246.0a21.218000000000004
117a19 ARALIK 2020a22.280.635a2.004.285a17.851a29.0a5.501a1.779.068a22.195a4.002a173.132a241.0a25.516
118a18 ARALIK 2020a22.107.503a1.982.090a17.61a29.0a5.707000000000001a1.753.552a26.41a4.103a205.80900000000003a246.0a31.945
119a17 ARALIK 2020a21.901.694a1.955.680a17.364a29.0a5.803a1.721.607a27.515a4.209a206.102a243.0a30.494
120a16 ARALIK 2020a21.695.592a1.928.165a17.121a29.0a5.96a1.691.113a29.718000000000004a4.893a205.39700000000002a240.0a29.921999999999997
121a15 ARALIK 2020a21.490.195a1.898.447a16.881a29.0a5.9879999999999995a1.661.191a32.102a5.105a206.19a235.0a29.247
122a14 ARALIK 2020a21.284.005a1.866.345a16.646a29.0a5.98a1.631.944a29.616999999999997a5.064a204.28900000000002a229.0a28.164
123a13 ARALIK 2020a21.079.716a1.836.728a16.417a31.0a5.973a1.603.780a26.919a5.103a181.199a218.0a22.215
124a12 ARALIK 2020a20.898.517a1.809.809a16.199a31.0a5.961a1.581.565a29.136a5.202999999999999a189.065a222.0a20.191
125a11 ARALIK 2020a20.709.452a1.780.673a15.977a31.0a5.952000000000001a458.109a32.106a5.607a208.873a226.0a5.516
126a10 ARALIK 2020a20.500.579a1.748.567a15.751a31.0a5.943a452.593a30.424a5.917999999999999a206.202a220.0a5.232
127a9 ARALIK 2020a20.294.377a558.517a15.530999999999999a31.0a5.901a447.361a31.712a6.212999999999999a204.41099999999997a217.0a5.846
128a8 ARALIK 2020a20.089.966a552.304a15.314a31.0a5.882000000000001a441.515a33.198a6.593a201.21900000000002a211.0a5.245
129a7 ARALIK 2020a19.888.747a545.711a15.103a31.0a5.836a436.270a32.137a6.42a196.90200000000002a203.0a5.0169999999999995
130a6 ARALIK 2020a19.691.845a539.291a14.9a33.0a5.805a431.253a30.401999999999997a6.093a174.761a195.0a4.011
131a5 ARALIK 2020a19.517.084a533.198a14.705a33.0a5.8a427.242a31.896a6.127999999999999a178.903a196.0a4.1
132a4 ARALIK 2020a19.338.181a527.070a14.509a33.0a5.702999999999999a423.142a32.736a6.903a194.435a193.0a4.811
